"posteritas, -atis n (f)",posterity-1,
"posterus, -a, -um adj",later-2,
postmodum adv,after a while-5,
"postpono, postponere, postposui, postpositum vb tr",to postpone-1,
postquam conj,after-11,
postremo adv superl,finally-1,
56,,
postremum adv superl,finally-1,
"postulo, postulare, postulavi, postulatum vb tr",to ask-3,
"potaticus, -a, -um adj",drinker’s-1,
"potatio, -onis n (f)",drinking-1,
"potator, -oris n (m)",drinker-4,
"potens, -entis adj",powerful-4,
"potentia, -ae n (f)",power-4,
"potentior, -ius adj compar",more powerful-2,
"potentissimus, -a, -um adj superl",very powerful-1,
"potestas, -atis n (f)",power-8,
"potiono, potionare, ?, potionatum vb tr",to give a drink-1,
"potior, poti, potitus vb dep",to obtain-1,
potissime adv superl,especially-1,
potius adv compar,better-1: rather-2,
"poto, potare, potavi, potatum vb tr and intr",to drink-3: to give to drink-1,
"potus, -us n (m)",drink-2,
prae prep (with abl),before-2: on account of-2: than (comparison)-1,
"praebeo, praebere, praebui, praebitum vb tr",to offer-4: to supply-2,
"praecaveo, -ere, praecavi, praecautum vb tr and intr",to beware-1,
"praecedo, -ere, praecessi, praecessum vb tr and intr",to precede-5,
"pr(a)ecello, pr(a)ecellere, ?, ? vb tr and intr",to encompass-2,
"praeceptor, -oris n (m)",teacher-1,
"pr(a)eceptum, -i n (n)",command-6,
"praecingo, praecingere, praecinxi, praecinctum vb tr",to gird-1,
"pr(a)ecipio, pr(a)ecipere, pr(a)ecepi, pr(a)eceptum vb tr",to command-11: to teach-1,
"pr(a)ecipito, -are, -avi, -atum vb tr and intr",to throw headlong-1,
pr(a)ecipue adv,especially-10,
"pr(a)ecipuus, -a, -um adj",notable-1,
"pr(a)eclarus, -a, -um adj",very famous-1,
"pr(a)eco, -onis n (m)",summoner-1,
"praecurro, -ere, prae(cu)curri, praecursum vb tr and intr",to run ahead-2,
"praeda, -ae n (f)",spoils-2,
"praedicatio, -onis n (f)",preaching-4,
"praedicator, -oris n (m)",preacher-3: Dominican (“Friars Preachers”)-2,
"pr(a)edico, pr(a)edicere, pr(a)edixi, pr(a)edictum vb tr",to foretell-1: to preach-7: to warn-1,
"pr(a)edictus, -a, -um adj",aforesaid-15,
"pr(a)editus, -a, -um adj",gifted-1,
"praedo, -onis n (m)",robber-2,
"praedor, praedari, praedatus vb tr",to rob-1,
"pr(a)eeligo, pr(a)eeligere, pr(a)eelegi, pr(a)eelectum vb tr",to choose-1,
"pr(a)eeo, pr(a)eire, pr(a)ei(v)i, pr(a)eitum vb tr and intr",to go ahead of-1,
"pr(a)efatio, -onis n (f)",preface-1,
"pr(a)efatus, -a, -um adj",aforesaid-8,
"praefectus, -i n (m)",prefect-1,
"pr(a)efero, pr(a)eferre, pr(a)etuli, pr(a)elatum vb tr",to put in charge of (with dat)-1,
"pr(a)eficio, pr(a)eficere, pr(a)efeci, pr(a)efectum vb tr",to place in charge of (with dat)-1,
"praefiguro, praefigurare, praefiguravi, praefiguratum vb tr",to prefigure-1,
"pr(a)efor, pr(a)efari, pr(a)efatus vb dep",to say before-1,
"praeiudico, praeiudicare, praeiudicavi, praeiudicatum vb tr",to decide beforehand-1,
"pr(a)elatus, -i n (m)",prelate (clerical rank)-5,
"pr(a)emissus, -a, -um adj",aforesaid-2,
"pr(a)emium, -ii n (n)",reward-6,
"praemonstro, -are, praemonstravi, praemonstratum vb tr",to prefigure-1,
57,,
"praemunio, praemunire, praemunivi, praemunitum vb tr",to protect-1,
"pr(a)enominatus, -a, -um adj",aforenamed-1,
"praenuntio, -are, praenuntiavi, praenuntiatum vb tr",to announce beforehand-1,
"pr(a)eparo, pr(a)eparare, pr(a)eparavi, pr(a)eparatum vb tr",to prepare-3,
"pr(a)epaucus, -a, -um adj",very few-1,
"pr(a)epono, pr(a)eponere, pr(a)eposui, pr(a)epositum vb tr",to place before-2,
"praepotens, -entis adj",very powerful-1,
"praeruptum, -i n (n)",cliff-1,
"pr(a)escribo, -ere, pr(a)escripsi, pr(a)escriptum vb tr",to describe-1,
"pr(a)esens, -entis adj",present-24,
"praesentia, -ae n (f)",presence-4,
"praesento, praesentare, ?, praesentatum vb tr",to present-3,
"praesepes, -is n (f)",manger-1,
"praeses, -idis n (m)",chief-1,
"praestantia, -ae n (f)",excellence-2,
"pr(a)estantior, -ius adj",more excellent-1,
praesto adv,immediately-1,
"pr(a)esto, -stare, -steti, -statum or -stitum vb tr and intr",to excel-1: to make (available)-2: to present-5,
"praesum, praeesse, praefui, praefuturum vb intr",to be in charge of (with dat)-2,
"praesumo, praesumere, praesumpsi, praesumptum vb tr",to presume-3,
"praesumptio, -onis n (f)",presumption-2,
praeter prep (with acc),except-4: beyond-2,
pr(a)eterea adv,besides-3,
"praetereo, praeterire, praeteri(v)i, praeteritum vb tr",to pass (by)-2,
"praevaleo, praevalere, praevalui, — vb intr",to prevail-2,
"praevalidus, -a, -um adj",very strong-1,
"praevaricatio, -onis n (f)",transgression-3,
"praevenio, praevenire, praeveni, praeventum vb tr",to come before-3,
"praevius, -a, -um adj",leading the way-2,
"prandium, -ii n (n)",late breakfast-2,
"pratum, -i n (n)",meadow-1,
"pravitas, -atis n (f)",perverseness-2,
"pravus, -a, -um adj",perverse-1,
"precamen, -inis n (n)",prayer-1,
"precatio, -onis n (f)",prayer-1: supplication-1,
"precatorius, -a, -um adj",precatory-1,
"precor, precari, precatus vb dep",to pray-2,
"premo, premere, pressi, pressum vb tr",to press-4,
"presbyter, -eri (presbiter) n (m)",priest-13,
"presbyteratus, -us n (m)",priesthood-1,
"pretiosus, -a, -um (preciosus) adj",precious-5,
"pretium, -ii (precium) n (n)",price-5,
"prex, precis n (f)",prayer-3,
"primas, -atis adj",primatial-1,
"primatia, -ae n (f)",supremacy-1,
primitus adv,at first-1,
primo adv,(at) first-6,
"primogenitus, -a, -um adj",firstborn-1,
primum adv,first-5,
"primus, -a, -um adj",first-27,
"princeps, principis adj",foremost-1,
"princeps, principis n (m)",prince-10,
"principalis, -e adj",principal-1,
58,,
principaliter adv,principally-1,
"principium, -ii n (n)",beginning-13,
"prior, prius adj compar",former-1: previous-1: prior-1,
"prior, -oris n (m)",prior (monastic rank)-3,
"priscus, -a, -um adj",ancient-1,
"pristinus, -a, -um adj",former-3,
prius adv,beforehand-10,
priusquam conj,before-1,
"privatus, -a, -um adj",private-3,
"privo, privare, privavi, privatum vb tr",to rob-1,
pro prep (with abl),according to-6: as-4: for-52: in regard to-2:on account of-7,
"probabilis, -e adj",probable-1,
"probitas, -atis n (f)",probity (good conduct)-5,
"probo, probare, probavi, probatum vb tr",to approve-2: to prove-4,
"procax, -acis adj",impudent-1,
"procedo, procedere, processi, processum vb intr",to proceed-4,
"procer, proceri n (m)",noble-1,
"procer, proceris n (m)",noble-1,
processionaliter adv,in a procession-1,
"processus, -us n (m)",legal judgment-1,
"procido, procidere, procidi, ? vb intr",to fall prostrate-1,
"proclamo, proclamare, proclamavi, proclamatum vb tr",to proclaim-1,
"procreo, procreare, procreavi, procreatum vb tr",to beget-4,
"procreatrix, -icis n (f)",creator-1,
procul dubio (proculdubio) idiom,without a doubt-3,
"procuratio, -onis (procuracio) n (f)",procuration-1,
"procurator, -oris n (m)",procurator-2,
"procuratorius, -a, -um adj",procuratorial-3,
"procus, -i n (m)",wooer-1,
"prodigium, -ii n (n)",wonder-1,
"prodigo, prodigere, prodegi, prodactum vb tr",to waste-1,
"proditor, -oris n (m)",traitor-2,
"prodo, prodere, prodidi, proditum vb tr",to reveal-1,
"produco, producere, produxi, productum vb tr",to lengthen-1,
"pr(o)elior, pr(o)eliari, pr(o)eliatus vb dep",to battle-1,
"pr(o)elium, -ii (praelium) n (n)",battle-4,
"profanus, -a, -um (prophanus) adj",profane-3,
profecto adv,certainly-2,
"profectus, -us n (m)",progress-3,
"profero, proferre, protuli, prolatum vb tr",to produce-1: to proffer-3,
"proficio, proficere, profeci, profectum vb tr and intr",to accomplish-2: to prosper-4: to make progress-3,
"proficiscor, proficisci, profectus vb dep",to set out-1,
"profugio, profugere, profugi, ? vb tr and intr",to flee-1,
"profunditas, -atis n (f)",depth-1,
"profundum, -i n (n)",depths-6,
"progenies, -iei n (f)",progeny-1,
"progigno, progignere, progenui, progenitum vb tr",to beget-1,
proh interj,alas!-1,
"prohibeo, prohibere, prohibui, prohibitum vb tr",to forbid-4,
"pro(i)icio, pro(i)icere, proieci, proiectum vb tr",to throw down-3: to toss out-1,
proinde adv,therefore-4,
"proles, -is n (f)",offspring-2,
"prolixitas, -atis n (f)",long-windedness-1: length-1,
59,,
"prolongo, prolongare, prolongavi, prolongatum vb tr",to prolong-1,
"promissio, -onis n (f)",promise-3,
"promit(t)o, promit(t)ere, promisi, promissum vb tr",to promise-10,
"promptus, -us n (m)",readiness-2,
"pronuntio, pronuntiare, pronuntiavi, pronuntiatum vb tr",to proclaim-1,
"pronus, -a, -um adj",prone-1,
"propalo, propalare, propalavi, propalatum vb tr",to explain-2,
prope adv,near-3,
prope prep (with acc),near-2,
propemodum adv,almost-1,
propere adv,quickly-1,
"propero, properare, properavi, properatum vb tr and intr",to hasten-3,
"propheta, -ae n (m)",prophet-7,
"prophetia, -ae (prophecia) n (f)",prophecy-4,
prophetice adv,prophetically-1,
"propheticus, -a, -um adj",prophetic-1,
"propinquitas, -atis n (f)",kinship-1,
"propinquo, -are, propinquavi, propinquatum vb tr and intr",to approach-2,
"propinquus, -i n (m)",relative-2,
"propitius, -a, -um (propicius) adj",propitious-2,
propius adv compar,nearer-1,
"propono, proponere, proposui, propositum vb tr",to propose-9,
"propositum, -i n (n)",purpose-3: proposition-2,
proprie adv,properly-3,
"proprietas, -atis n (f)",special characteristic-2,
"proprius, -a, -um adj",own-14,
propter prep (with acc),on account of-26,
propterea adv,therefore-3,
"prorumpo, prorumpere, prorupi, proruptum vb tr",to burst forth-1,
"prosa, -ae n (f)",prose (literary genre)-1,
"prosapia, -ae n (f)",lineage-1,
"prosequor, prosequi, prosecutus vb dep",to describe in detail-1,
"prosperitas, -atis n (f)",prosperity-2,
"prosperus, -a, -um adj",prosperous-2,
"prosterno, prosternere, prostravi, prostratum vb tr",to lay low-2,
"prosum, prodesse, profui, profuturum vb intr",to profit (with dat)-5,
"prosus, -a, -um adj",prose-1,
"protego, protegere, protexi, protectum vb tr",to protect-1,
"protero, proterere, protrivi, protritum vb tr",to crush-1,
"protervus, -a, -um adj",violent-1,
protinus adv,immediately-4,
"protoplastus, -i n (m)",first-created man (Adam)-1,
"protraho, protrahere, protraxi, protractum vb tr",to drag forward-1,
prout conj,just as-8: to the extent that-1,
"proveho, provehere, provexi, provectum vb tr",to promote-1,
"provenio, provenire, proveni, proventum vb intr",to proceed-1: to prosper-1,
"proverbium, -ii n (n)",Proverb-2,
"providentia, -ae n (f)",providence-1,
"provideo, providere, providi, provisum vb tr",to foresee-1: to provide for-3,
"provincia, -ae n (f)",province-3,
"provisio, -onis n (f)",provision-1,
"proximus, -a, -um adj superl",next-2: very near-1,
"proximus, -i n (m)",neighbour-8,
60,,
"prudens, -entis adj",wise-4,
"prudentia, -ae n (f)",wisdom-6,
"prudentissimus, -a, -um adj superl",wisest-4,
"pruna, -ae n (f)",coal-1,
"psalmus, -i n (m)",psalm-1: Psalm-3,
"psalterium, -ii n (n)",Psalter-1: psaltery (stringed instrument)-1,
publice adv,publicly-1,
"pudor, -oris n (m)",shame-1,
"puella, -ae n (f)",girl-7,
"puer, pueri n (m)",boy-6,
"puerilis, -e adj",boyish-1,
"pueritia, -ae n (f)",childhood-2,
"pugna, -ae n (f)",fight-4,
"pugno, pugnare, pugnavi, pugnatum vb intr",to fight-2,
"pulcher, pulchra, pulchrum adj",beautiful-1,
"pulcherrimus, -a, -um adj superl",most beautiful-5,
"puchrior, -ius adj compar",more beautiful-2,
"pulc(h)ritudo, -inis n (f)",beauty-7,
"pulmentum, -i n (n)",condiment-1,
"pulso, pulsare, pulsavi, pulsatum vb tr",to knock-2,
"pulvis, -eris n (m)",dust-4,
"punctum, -i n (n)",point-10,
"pungo, pungere, pupugi, punctum vb tr",to poke-3,
"purgo, purgare, purgavi, purgatum vb tr",to heal-1: to make clean-2,
"purifico, purificare, purificavi, purificatum vb tr",to purify-1,
"puritas, -atis n (f)",purity-1,
purius adv compar,more purely-1,
"purpuratus, -a, -um adj",clad in purple-1,
"purus, -a, -um adj",pure-2,
"putidus, -a, -um adj",rotten-1,
"puto, putare, putavi, putatum vb tr",to think-14,
"putredo, -inis n (f)",rottenness-1,
,,
"quadragesima, -ae n (f)",Lent-1,
"quadragesimus, -a, -um (xl) adj num",fortieth-3,
quadraginta adj indec num,forty-3,
"quadrifarius, -a, -um adj",four-fold-1,
"quadriga, -ae n (f)",four-horse chariot-1,
"quadringentesimus, -a, -um (CD) adj num",four-hundredth-3,
"quadringenti, -ae, -a adj num",four-hundred-2,
"quadrupes, -edis adj",quadruped-2,
"qu(a)ero, qu(a)erere, qu(a)esivi, qu(a)esitum vb tr",to seek-22,
"quaeso, quaesere, quaesivi, quaesitum vb tr",to beg-2,
"quaestio, -onis (Q.) n (f)",question-8,
"quaestus, -us n (m)",profit-1,
"qualis, -e adj int",of what sort-7,
"qualiscumque, qualecumque adj indef rel",of whatever sort-1,
"qualitas, -atis n (f)",quality-1,
qualiter adv int,how-3,
quam adv,how-4: (with superl ) as . . . as possible-2,
quam conj (with comparison),than-28,
quam conj (correlative with tam),s.v. tam,
quamdiu conj,as long as-2,
61,,
quamquam (quanquam) conj,although-2,
quamvis conj,although-5,
quando conj,when-12,
quandocumque conj,whenever-1,
quandoque adv indef,sometimes-1,
quantum adv,(in) as much as-2,
quantum adv int,to what extent-1,
quantum ad prep,regarding (with acc)-3,
"quantus, -a, -um adj int","how much, how great-12",
"quantus, -a, -um adj (correlative with tantus)",as-5,
"quantuslibet, quantalibet, quantumlibet adj indef",however much-1,
quapropter adv connecting relative,therefore-4,
quare adv int,why-12,
quare adv connecting relative,therefore-1,
"quartus, -a, -um (IIII) adj num",fourth-13,
quasi adv,so to speak-15: as (if)-15,
"quasso, quassare, quassavi, quassatum vb tr and intr",to shake-1,
quatenus (quatinus) conj,(purpose for ut): in order that-3: to the extant that-2,
quater adv num,a fourth time-1,
quat(t)uor (iiii) adj indec num,four-14,
quat(t)uordecim (XIV) adj indec num,fourteen-4,
"quattuordecimus, -a, -um (xiiii) adj num",fourteenth-1,
-que conj enclitic,and-150,
quemadmodum conj,in the same way as-1: to the extent that-4,
"queo, quire, qui(v)i, quitum vb intr",to be able-1,
"querela, -ae n (f)",complaint-1,
"querimonia, -ae n (f)",complaint-1,
"qui, quae, quod adj int","what, which-25",
"qui, quae, quod adj rel","which, what-6",
"qui, quae, quod adj rel connecting","this, these-13",
"qui, quae, quod pron rel","who, which-569",
"qui, quae, quod pron rel connecting","he, she, it, they, this, these-106",
quia conj (with ind vb),"because, since-96",
quia conj (like quod in place of ind speech),that-7,
"quicumque, quaecumque, quodcumque adj indef rel","whichever, whatever-6",
"quicumque, quaecumque, quodcumque pron indef rel","whoever, whatever-9",
quid adv int,why-3,
"quidam, quaedam, quoddam adj indef",a certain-90,
"quidam, quaedam, quoddam pron indef","someone(s), something(s)-14",
quidem and equidem adv postpositive,indeed-24,
quidni adv int,why not-1,
"quies, -etis n (f)",rest-3,
quiete adv,quietly-1,
"quietus, -a, -um adj",quit (released from legal obligation)-2,
"quilibet, quaelibet, quodlibet adj indef","whichever, whatever-6",
"quilibet, quaelibet, quodlibet pron indef","whoever, whatever-3",
quin conj,but that-1: (introducing clause of doubt) that-1,
"quinam, quaenam, quodnam pron int",which/what exactly-2,
quindecim adj indec num,fifteen-1,
"quingenti, -ae, -a (D) adj num",five-hundred-1,
quinquaginta (L) adj indec num,fifty-2,
quinque (V or .5.) adj indec num,five-5,
"quinquennium, -ii n (n)",five years-1,
62,,
"quintus, -a, -um (V or 5) adj num",fifth-3,
quippe adv,indeed-8,
quippiam (quidpiam) pron indef,a bit-1,
"quis, quid pron int","who, what-66",
"quisnam, quidnam pron int",who/what exactly-1,
"quisquam, quidquam pron indef","anyone, anything-3",
"quisque, quaeque, quodque adj indef",each-1,
"quisque, quidque pron indef",each-3,
"quisquis, quidquid (quicquid) pron rel indef","whoever, whatever-9",
"quito, quitare, quitavi, quitatum vb tr",to quit claim-1,
quo adv int,(to) where-6: how-2,
quo adv (as connecting rel),there-1,
quo conj (for ut with comparative in subordinate clause),that-1,
quoad prep (with acc),with respect to-3,
quod conj (causal),because-17,
eo quod conj,because-10,
quod conj (fact that),the fact that-18,
quod conj (introducing subst clause in place of ind speech),that-92,
quod conj (introducing result clause for ut),that-11,
quodammodo adv,in a certain way-3,
quodsi (quod si) conj,but if-3,
quomodo adv int,how-21,
quondam (condam) adv,once-1: previously-2,
quoniam conj,since-10,
quoque adv,also-24,
quot adv int,how many-2,
quot adv correlative (with tot),(as many) as-1,
"quotiens (quociens, quoties) adv rel",whenever-3,
quotienscumque (quociescumque) adv rel,whenever-1,
"quotus, -a, -um adj int","which, what (number)-1",
quousque adv rel,until-4,
,,
"radius, -ii n (m)",ray-2,
"radix, -icis n (f)",root-1,
"rapina, -ae n (f)",robbery-1,
"rapio, rapere, rapui, raptum vb tr",to pillage-1: to seize-4,
"raptor, -oris n (f)",thief-1,
"raptus, -us n (m)",preying-1,
"rarissimus, -a, -um adj",rarest-1,
raro adv,rarely-3,
"rarus, -a, -um adj",rare-1,
"ratio, -onis n (f)",account-1: reason-15: understanding-1: way-2,
"rationalis, -e adj",rational-1,
"rationalitas, -atis n (f)",rationality-1,
"reatus, -us n (m)",criminal charge-1,
"rebibo, rebibere, rebibi, rebibitum vb tr",to drink again-1,
"recalesco, recalescere, ?, ? vb intr",to grow warm again-1,
"recedo, recedere, recessi, recessum vb intr",to go back-2: to withdraw-3,
"recens, -entis adj",fresh-2: recent-1,
"recipio, recipere, recepi, receptum vb tr",to accept-10: to receive-5,
"recito, recitare, recitavi, recitatum vb tr",to recite-1,
"reclamo, reclamare, reclamavi, reclamatum vb tr and intr",to reclaim-1,
"reclinatorium, -ii n (n)",couch-1,
63,,
